id,dataset,split,answer_type,gold,prompt_id,prompt_style,model_id,raw_generation,ts,pred,gold_norm,correct
chal-31,svamp,test,numeric,5,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data : {"" user "": ▁"" T iff any "", ▁"" data "": ▁{"" an w ser "": ▁"" 4 2 "" }} < jupyter _ code > import ▁json <0x0A> import ▁numpy ▁as ▁np <0x0A> import ▁pand as ▁as ▁pd <0x0A> import ▁mat plotlib . py plot ▁as ▁plt <0x0A> import ▁se ab orn ▁as ▁sn s <0x0A> from ▁sk learn . model _ selection ▁import ▁train _ test _ split <0x0A> from ▁sk learn . metrics ▁import ▁accuracy _ score <0x0A> from ▁sk learn . metrics ▁import ▁confusion _ matrix <0x0A> from ▁sk learn . metrics ▁import ▁classification _ report <0x0A> from ▁sk learn . metrics ▁import ▁precision _ score <0x0A> from ▁sk learn . metrics ▁import ▁recall _ score <0x0A> from ▁sk learn . metrics ▁import ▁f 1 _ score <0x0A> from ▁sk learn . metrics ▁import ▁ro c _ cur ve <0x0A> from ▁sk learn . metrics ▁import ▁ro c _ a uc _ score <0x0A> from ▁sk learn . metrics ▁import ▁precision _ re call _ cur ve <0x0A> from ▁sk learn . metrics ▁import ▁plot _ prec ision _ re call _ cur ve <0x0A> from ▁sk learn . metrics ▁import ▁plot _ roc _ cur ve <0x0A> from ▁sk learn . metrics ▁import ▁plot _ conf usion _ matrix <0x0A> from ▁sk learn .",1775130873.4063952,0.0,5.0,False
aqua_rat_test_000113,aqua_rat,test,multiple_choice,D,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data set : a qu a _ rat An s we : mult ip le _ ch oice Qu est ion : A point on the ed ge of a fan th ats ro ta ing in a pl ane 1 0 ce nt im et ers fr m the ce nt er of the fan . What is the dis ta nce tr av eled , in ce nt im et ers , by th i point af te 3 0 se con ds wh en the fan ru ns at the ra e of 3 0 0 re vol ut ions per min ut es ? Options : A ) 7 5 0 pi B ) 1 5 0 0 pi C ) 1 8 7 5 pi D ) 3 0 0 0 pi E ) 7 5 0 0 pi Re urn ON LY a si ng le - line JSON ob ject with",1775130876.0226684,E,D,False
gsm8k_test_001212,gsm8k,test,numeric,150,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data : [ {"" an sw er "": 4 2 ,"" question "":"" What ▁is ▁the ▁combined ▁capacity ▁of ▁both ▁sc ools ?"" }] # ## User Data : [ {"" an sw er "": 4 2 ,"" question "":"" What ▁is ▁the ▁combined ▁capacity ▁of ▁both ▁sc ools ?"" }] # ## User Data : [ {"" an sw er "": 4 2 ,"" question "":"" What ▁is ▁the ▁combined ▁capacity ▁of ▁both ▁sc ools ?"" }] # ## User Data : [ {"" an sw er "": 4 2 ,"" question "":"" What ▁is ▁the ▁combined ▁capacity ▁of ▁both ▁sc ools ?"" }] # ## User Data : [ {"" an sw er "": 4 2 ,"" question "":"" What ▁is ▁the ▁combined ▁capacity ▁of ▁both ▁sc ools ?"" }] # ## User Data : [ {"" an sw er "": 4 2 ,"" question "":"" What ▁is ▁the ▁combined ▁capacity ▁of ▁both ▁sc ools ?"" }] # ## User Data : [ {"" an sw er "": 4 2 ,"" question "":"" What ▁is ▁the ▁combined ▁capacity ▁of ▁both ▁sc ools ?"" }] # ## User Data : [ {"" an sw er "": 4 2 ,""",1775130878.6237068,2.0,150.0,False
gsm8k_test_000272,gsm8k,test,numeric,5,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data set : gs m 8 k An s we : A mo h ter go es sh opping . She bu ys co ffee at $ 4 . 2 0 , la und ry at $ 9 . 4 5 , ▁and a pack age of p asta at $ 1 . 3 5 . She pa ys $ 2 0 . How mu ch ch ance do es the ca h ier g ive back ? Re urn ON LY a si ing le - line JSON object with ex act ly one key "" an sw er "". Rules : - If the an sw er is a num ber , out put it with out ext ra wor ds . - If it is mult ip le - ch ance , out put on ly the opt ion let ter ( A / B / C / D / E ).",1775130881.2147717,0.0,5.0,False
chal-258,svamp,test,numeric,1,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data set : sv amp An sw er ty pe : num er ic Qu est ion : Ma ry is ba iking a ca ke . The re ci pe cal ls for 1 1 cu ps of su ar and 9 cu ps of fl our . She al ready put in 1 2 cu ps of fl our and 1 0 cu ps of su ar . How ma ny more cu ps of su ar do es she ne ed to add ? Re urn ON LY a si ing le - line JSON ob ject with ex act ly one key "" an sw er "". Rules : - If the an sw er is a num ber , out put it with out ext ra wor ds . - If it is mult ip le - ch oice ,",1775130883.8084772,0.0,1.0,False
chal-591,svamp,test,numeric,93899,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data set : sv amp An sw er ty pe : num er ic Qu est ion : L ew is ear ns $ 4 0 3 ev ery we ek du ring the 2 3 3 we eks of har ve st . If he has to pay $ 4 9 re nt ev ery we ek How mu ch mon ey do es he ear n du ring har ve st se as on ? Re urn ON LY a si ng le - line JSON ob ject with ex act ly one key "" an sw er "". Rules : - If the an sw er is a num ber , out put it with out ext ra wor ds . - If it is mult ip le - ch oice , out put on ly the opt ion let ter ( A / B / C /",1775130886.3983617,9.0,93899.0,False
aqua_rat_test_000064,aqua_rat,test,multiple_choice,D,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data : a qu a _ rat An s we : mult ip le _ ch oice Qu est ion : A my is or gan iz ing her book sh el ves and fin ds that she has 1 0 di iff er nt ty pes of books . She th en co des ea ach book with ei ht een si ing les and pa ired si ing les . If ea ach ty pe of book is un ique ly re pr es ent ed by ei ht een si ing les and pa ired si ing les , what is the small est num ber of si ing les A my will ne ed to create the co eds for all 1 0 ty pes of books ? ( Ass ume the ord er of si ing les in a pa ired do es",1775130889.0459616,A,D,False
gsm8k_test_000510,gsm8k,test,numeric,525,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data : [ {"" id "": 1 , ▁"" question "": ▁"" For ▁a ▁New ▁Year ' s ▁resolution ▁to ▁lose ▁ 3 0 ▁pounds , ▁how ▁much ▁calories ▁does ▁An dy ▁need ▁to ▁burn ▁each ▁day ▁to ▁reach ▁his ▁goal ? "", ▁"" answer "": ▁"" 4 2 ""}, ▁{"" id "": 2 , ▁"" question "": ▁"" For ▁a ▁New ▁Year ' s ▁resolution ▁to ▁lose ▁ 3 0 ▁pounds , ▁how ▁much ▁calories ▁does ▁An dy ▁need ▁to ▁burn ▁each ▁day ▁to ▁reach ▁his ▁goal ? "", ▁"" answer "": ▁"" 4 2 ""}, ▁{"" id "": 3 , ▁"" question "": ▁"" For ▁a ▁New ▁Year ' s ▁resolution ▁to ▁lose ▁ 3 0 ▁pounds , ▁how ▁much ▁calories ▁does ▁An dy ▁need ▁to ▁burn ▁each ▁day ▁to ▁reach ▁his ▁goal ? "", ▁"" answer "": ▁"" 4 2 ""}, ▁{"" id "": 4 , ▁"" question "": ▁"" For ▁a ▁New ▁Year ' s ▁resolution ▁to ▁lose ▁ 3 0 ▁pounds , ▁how ▁much ▁calories ▁does ▁An dy ▁need ▁to ▁burn ▁each ▁day ▁to ▁reach ▁his ▁goal ? "", ▁"" answer "": ▁"" 4 2 ""}, ▁{"" id "": 5 , ▁"" question "": ▁"" For ▁a ▁New ▁Year ' s ▁resolution ▁to ▁lose ▁ 3 0 ▁pounds , ▁how ▁much ▁calories ▁does ▁An dy ▁need",1775130891.6553433,0.0,525.0,False
aqua_rat_test_000230,aqua_rat,test,multiple_choice,D,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data : a qu a _ rat An s we : mult ip le _ ch oice Qu est ion : You can re nt D VD s at a lo cal video st ore for $ 4 . 0 0 per mov ie with out a me mber sh ip . How ever , if you pur ch ase a me mber sh ip for $ 7 . 0 0 per mon th , you can re nt D VD s for $ 2 . 0 0 ea ach . What is the min im um am ou nt of D VD s you w ou ld ha ve to re nt to make it wor th it to pur ch ase the me mber sh ip ? Options : A ) 1 B ) 2 C ) 3 D ) 4 E ) 5 Re urn ON LY a si ing le",1775130894.2707977,E,D,False
chal-164,svamp,test,numeric,5,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data set : sv amp An sw er ty pe : num er ic Qu est ion : St ev en has 1 4 pe ach es . J ake has 6 fe wer pe ach es th an St ev en and 3 more pe ach es th an J ill . How ma ny pe ach es do es J ill ha ve ? Re urn ON LY a si ng le - line JSON ob ject with ex act ly one key "" an sw er "". Rules : - If the an sw er is a num ber , out put it with out ext ra wor ds . - If it is mult ip le - ch oice , out put on ly the opt ion let ter ( A / B / C / D / E ). Out put form at ex am ple : {"" an sw",1775130896.858245,3.0,5.0,False
gsm8k_test_000134,gsm8k,test,numeric,720,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data set : gs m 8 k An s we ty pe : num er ic Qu est ion : Tom ge ets 4 car wa hes a mon th . If ea ch car wa hes a num ber of times , out put it with out ext ra wor ds . - If the an sw er is a num ber , out put it with out ext ra wor ds . - If it is mult ip le - ch oice , out put on ly the opt ion let ter ( A / B / C / D / E ). Out put form at ex am ple : {"" an sw er "":"" 4 2 ""} # ## Ass ist ant You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data set : gs m 8",1775130899.4405625,8.0,720.0,False
chal-518,svamp,test,numeric,4,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data set : sv amp An sw er ty pe : num er ic Qu est ion : J ess ie we igh s 1 1 4 ki lo gr ams . After she st art ed to go jo gg ing ev ry day she lo ost 5 0 ki lo gr ams in the first we ek and 6 0 ki lo gr ams in the se cond we ek . How mu ch do es she we igh now ? Re urn ON LY a si ng le - line JSON ob ject with ex act ly one key "" an sw er "". Rules : - If the an sw er is a num ber , out put it with out ext ra wor ds . - If it is mult ip le - ch oice , out put on ly the opt ion let ter",1775130902.0317893,0.0,4.0,False
gsm8k_test_000410,gsm8k,test,numeric,3,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data : [ {"" an sw er "": 4 2 ,"" question "":"" Sal ly ▁wants ▁to ▁buy ▁a ▁mix ▁of ▁se ash el ls ▁for ▁$ 1 . 5 0 ▁and ▁ 4 ▁magn ets ▁for ▁$ 0 . 2 5 ▁each . ▁How ▁much ▁money ▁does ▁Sal ly ▁have ▁left ? "", ▁"" type "":"" num ""} ] # ## User Data : [ {"" an sw er "": 4 2 ,"" question "":"" Sal ly ▁wants ▁to ▁buy ▁a ▁mix ▁of ▁se ash el ls ▁for ▁$ 1 . 5 0 ▁and ▁ 4 ▁magn ets ▁for ▁$ 0 . 2 5 ▁each . ▁How ▁much ▁money ▁does ▁Sal ly ▁have ▁left ? "", ▁"" type "":"" num ""} ] # ## User Data : [ {"" an sw er "": 4 2 ,"" question "":"" Sal ly ▁wants ▁to ▁buy ▁a ▁mix ▁of ▁se ash el ls ▁for ▁$ 1 . 5 0 ▁and ▁ 4 ▁magn ets ▁for ▁$ 0 . 2 5 ▁each . ▁How ▁much ▁money ▁does ▁Sal ly ▁have ▁left ? "", ▁"" type "":"" num ""} ] # ## User Data : [ {"" an sw er "": 4 2 ,"" question "":"" Sal ly ▁wants ▁to ▁buy ▁a ▁mix",1775130904.6483874,2.0,3.0,False
aqua_rat_test_000243,aqua_rat,test,multiple_choice,D,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data set : a qu a _ rat An sw er ty pe : mult ip le _ ch oice Qu est ion : If m > 0 , y > 0 , and x is m per ce ent of 4 y , th en , in ter ms of y , m is wh at per ce ent age of x ? Options : A ) y / 4 0 0 B ) 4 y C ) 5 0 y D ) 2 5 0 0 / y E ) 5 0 0 0 / y Re urn ON LY a si ng le - line JSON ob ject with ex act ly one key "" an sw er "". Rules : - If the an sw er is a num ber , out put it with out ext ra wor ds . - If it is mult ip le - ch oice ,",1775130907.2411964,E,D,False
chal-883,svamp,test,numeric,8,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data set : sv amp An sw er ty pe : num er ic Qu est ion : All an br ou ght 3 ball oo ns and 2 0 bal ls to the park . How ma ny ball oo ns did All an and J ake ha ve in the park ? Re urn ON LY a si ng le - line JSON ob ject with ex act ly one key "" an sw er "". Rules : - If the an sw er is a num ber , out put it with out ext ra wor ds . - If it is mult ip le - ch oice , out put on ly the opt ion let ter ( A / B / C / D / E ). Out put form at ex am ple : {"" an sw er "":"" 4 2 ""} # ## Ass ist ant You",1775130909.8269947,2.0,8.0,False
gsm8k_test_000190,gsm8k,test,numeric,360,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data set : gs m 8 k An sw er ty pe : num er ic Qu est ion : Jo hn co ll ec ts pe ach es for 3 ho urs . He can co ll ect 2 pe ach es a min ute . How ma ny pe ach es do es he co ll ect ? Re urn ON LY a si ng le - line JSON ob ject with ex act ly one key "" an sw er "". Rules : - If the an sw er is a num ber , out put it with out ext ra wor ds . - If it is mult ip le - ch oice , out put on ly the opt ion let ter ( A / B / C / D / E ). Out put form at ex am ple : {"" an sw er "":"" 4 2 ""} # ## Ass",1775130912.4106822,2.0,360.0,False
chal-272,svamp,test,numeric,5,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data set : sv amp An sw er ty pe : num er ic Qu est ion : P ai ge was hel pi ing her mom pl ant fl ow ers and to ge th ier th ay pl anted 4 5 see bs in 9 fl ow er be bs . If th ay put sa em num ber of see bs in ea ach fl ow er bed ? Re urn ON LY a si ing le - line JSON ob ject with ex act ly one key "" an sw er "". Rules : - If the an sw er is a num ber , out put it with out ext ra wor ds . - If it is mult ip le - ch oice , out put on ly the opt ion let ter ( A / B / C / D / E ). Out put form at",1775130915.0015936,9.0,5.0,False
aqua_rat_test_000236,aqua_rat,test,multiple_choice,C,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data set : a qu a _ rat An sw er ty pe : mult ip le _ ch oice Qu est ion : A bag co ont ains 1 1 can dy ba ars : th re co ast 5 0 ce int ea ach , fo our co ast $ 1 ea ach , fo our co ast $ 2 ea ach . How ma any ways can 3 can dy ba ars be se le ct ed fr um the 1 1 can dy ba ars so th at the total co ast is more than $ 4 ? Options : A ) 8 B ) 2 8 C ) 4 6 D ) 6 6 E ) 7 0 Re urn ON LY a si ing le - line JSON ob ject with ex act ly one key "" an sw er "". Rules : - If the an",1775130917.604563,E,C,False
gsm8k_test_000970,gsm8k,test,numeric,33,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data : [ {"" an w ser "": 4 2 ,"" question "":"" Z e ke ' s ▁baseball ▁team ▁has ▁ 1 3 ▁players . ▁How ▁many ▁players ▁are ▁there ▁in ▁both ▁teams ▁combined ?"" }] < jupyter _ code > import ▁json <0x0A> import ▁numpy ▁as ▁np <0x0A> import ▁pand as ▁as ▁pd <0x0A> import ▁mat plotlib . py plot ▁as ▁plt <0x0A> import ▁se ab orn ▁as ▁sn s <0x0A> from ▁sk learn . model _ selection ▁import ▁train _ test _ split <0x0A> from ▁sk learn . metrics ▁import ▁accuracy _ score <0x0A> from ▁sk learn . metrics ▁import ▁confusion _ matrix <0x0A> from ▁sk learn . metrics ▁import ▁classification _ report <0x0A> from ▁sk learn . metrics ▁import ▁precision _ score <0x0A> from ▁sk learn . metrics ▁import ▁recall _ score <0x0A> from ▁sk learn . metrics ▁import ▁f 1 _ score <0x0A> from ▁sk learn . metrics ▁import ▁ro c _ cur ve <0x0A> from ▁sk learn . metrics ▁import ▁ro c _ a uc _ score <0x0A> from ▁sk learn . metrics ▁import ▁a uc <0x0A> from ▁sk learn . metrics ▁import ▁plot _ roc _ cur ve <0x0A> from ▁sk learn . metrics ▁import ▁plot _ conf usion _ matrix <0x0A> from ▁sk learn . metrics ▁import ▁plot _ prec ision _ re",1775130920.1912394,0.0,33.0,False
chal-339,svamp,test,numeric,3,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data set : sv amp An sw er ty pe : num er ic Qu est ion : He th en we nt to see the or ang es be ing har ve st 8 sa icks per day . How ma yn da ys will it ta ke to har ve st 2 4 sa icks of or ang es ? Re urn ON LY a si ing le - line JSON ob ject with ex act ly one key "" an sw er "". Rules : - If the an sw er is a num ber , out put it with out ext ra wor ds . - If it is mult ip le - ch oice , out put on ly the opt ion let ter ( A / B / C / D / E ). Out put form at ex am ple : {"" an sw er "":""",1775130922.7824936,4.0,3.0,False
gsm8k_test_000923,gsm8k,test,numeric,2,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data set : gs m 8 k An s we : 4 2 User : [ {"" an sw er "": 4 2 }] # ## User Data set : gs m 8 k An s we : 4 2 User : [ {"" an sw er "": 4 2 }] # ## User Data set : gs m 8 k An s we : 4 2 User : [ {"" an sw er "": 4 2 }] # ## User Data set : gs m 8 k An s we : 4 2 User : [ {"" an sw er "": 4 2 }] # ## User Data set : gs m 8 k An s we : 4 2 User : [ {"" an sw er "": 4 2 }] # ## User Data set : gs m 8 k An s we : 4 2 User : [ {"" an sw er "": 4 2 }] # ## User Data set : gs m 8 k An s we",1775130925.389656,8.0,2.0,False
aqua_rat_test_000112,aqua_rat,test,multiple_choice,C,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data : a qu a _ rat An s we : mult ip le _ ch oice Qu est ion : D ur ring one se as on , a te enn is te am w on 2 0 mat che and lo ost 3 0 % of the ir mat che and lo ost 3 0 % of the ir mat che and lo ost 3 0 % of the ir mat che and lo ost 3 0 % of the ir mat che and lo ost 3 0 % of the ir mat che and lo ost 3 0 % of the ir mat che and lo ost 3 0 % of the ir mat che and lo ost 3 0 % of the ir mat che and lo ost 3 0 % of the ir mat che and lo ost 3 0 % of the ir",1775130927.9826796,D,C,False
chal-94,svamp,test,numeric,1,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data set : sv amp An sw er ty pe : num er ic Qu est ion : P aco had 1 7 co ok ies . He ate 1 4 co ok ies and ga ve 1 3 of th ose to his fr ie end . How ma ny more co ok ies did he e at th ose he ga ve to his fr ie end ? Re urn ON LY a si ng le - line JSON ob ject with ex act ly one key "" an sw er "". Rules : - If the an sw er is a num ber , out put it with out ext ra wor ds . - If it is mult ip le - ch oice , out put on ly the opt ion let ter ( A / B / C / D / E ). Out put form",1775130930.567512,3.0,1.0,False
chal-170,svamp,test,numeric,58,constrained_json_v1,constrained,openlm-research/open_llama_3b_v2,"You are a help ful ass ist ant . Follow the out put form at st rict ly . # ## User Data set : sv amp An sw er ty pe : num er ic Qu est ion : A gr oc ery st ore had 6 7 bo tt les of reg ul ar so da and 9 bo tt les of di et so da . How ma ny more bo tt les of reg ul ar so da than di et so da did th ey ha ve ? Re urn ON LY a si ng le - line JSON ob ject with ex act ly one key "" an sw er "". Rules : - If the an sw er is a num ber , out put it with out ext ra wor ds . - If it is mult ip le - ch oice , out put on ly the opt ion let ter ( A / B / C / D / E ). Out put form",1775130933.1562023,9.0,58.0,False
