id,dataset,split,answer_type,gold,prompt_id,prompt_style,model_id,raw_generation,ts,pred,gold_norm,correct
chal-164,svamp,test,numeric,5,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":5}",1775122027.3071952,5.0,5.0,True
gsm8k_test_000134,gsm8k,test,numeric,720,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":360}",1775122027.3707013,360.0,720.0,False
chal-518,svamp,test,numeric,4,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":13}",1775122027.4275775,13.0,4.0,False
gsm8k_test_000410,gsm8k,test,numeric,3,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":7}",1775122027.4758592,7.0,3.0,False
aqua_rat_test_000243,aqua_rat,test,multiple_choice,D,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""C""}",1775122027.526177,C,D,False
chal-883,svamp,test,numeric,8,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":3}",1775122027.574442,3.0,8.0,False
gsm8k_test_000190,gsm8k,test,numeric,360,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":180}",1775122027.6379852,180.0,360.0,False
chal-272,svamp,test,numeric,5,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":3}",1775122027.6869395,3.0,5.0,False
aqua_rat_test_000236,aqua_rat,test,multiple_choice,C,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"": ""C""}",1775122027.744915,C,C,True
gsm8k_test_000970,gsm8k,test,numeric,33,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":56}",1775122027.8009367,56.0,33.0,False
chal-339,svamp,test,numeric,3,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":3}",1775122027.8493714,3.0,3.0,True
gsm8k_test_000923,gsm8k,test,numeric,2,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":6}",1775122027.8997118,6.0,2.0,False
aqua_rat_test_000112,aqua_rat,test,multiple_choice,C,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""3""}",1775122027.9487178,NONE,C,False
chal-94,svamp,test,numeric,1,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"": ""-1""}",1775122028.0046732,-1.0,1.0,False
chal-170,svamp,test,numeric,58,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":68}",1775122028.0610538,68.0,58.0,False
chal-983,svamp,test,numeric,1396,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":315}",1775122028.1246176,315.0,1396.0,False
gsm8k_test_000002,gsm8k,test,numeric,70000,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":36}",1775122028.1814575,36.0,70000.0,False
chal-774,svamp,test,numeric,121,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":41}",1775122028.237593,41.0,121.0,False
gsm8k_test_000562,gsm8k,test,numeric,82,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":37}",1775122028.2957313,37.0,82.0,False
aqua_rat_test_000090,aqua_rat,test,multiple_choice,B,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""1""}",1775122028.3460577,NONE,B,False
chal-388,svamp,test,numeric,3,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":3}",1775122028.3943675,3.0,3.0,True
gsm8k_test_000382,gsm8k,test,numeric,350,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":160}",1775122028.4587085,160.0,350.0,False
gsm8k_test_000578,gsm8k,test,numeric,48,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":36}",1775122028.5153139,36.0,48.0,False
aqua_rat_test_000036,aqua_rat,test,multiple_choice,D,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""C""}",1775122028.5635967,C,D,False
aqua_rat_test_000087,aqua_rat,test,multiple_choice,B,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""D""}",1775122028.6126046,D,B,False
aqua_rat_test_000097,aqua_rat,test,multiple_choice,E,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""B""}",1775122028.6609483,B,E,False
gsm8k_test_000640,gsm8k,test,numeric,"43,500",constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":36500}",1775122028.7403038,36500.0,43500.0,False
chal-873,svamp,test,numeric,9,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":9}",1775122028.7894073,9.0,9.0,True
aqua_rat_test_000079,aqua_rat,test,multiple_choice,D,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""50""}",1775122028.845458,NONE,D,False
aqua_rat_test_000208,aqua_rat,test,multiple_choice,E,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""960""}",1775122028.9098094,NONE,E,False
aqua_rat_test_000094,aqua_rat,test,multiple_choice,A,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""B""}",1775122028.9601636,B,A,False
gsm8k_test_001215,gsm8k,test,numeric,36,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":90}",1775122029.0161831,90.0,36.0,False
aqua_rat_test_000202,aqua_rat,test,multiple_choice,B,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""2500""}",1775122029.087386,NONE,B,False
gsm8k_test_000192,gsm8k,test,numeric,91,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":6}",1775122029.1363845,6.0,91.0,False
gsm8k_test_000479,gsm8k,test,numeric,15400,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":6900}",1775122029.209906,6900.0,15400.0,False
aqua_rat_test_000189,aqua_rat,test,multiple_choice,B,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""D""}",1775122029.2603135,D,B,False
gsm8k_test_000852,gsm8k,test,numeric,123,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":79}",1775122029.316915,79.0,123.0,False
gsm8k_test_000770,gsm8k,test,numeric,4,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":13}",1775122029.3728843,13.0,4.0,False
aqua_rat_test_000049,aqua_rat,test,multiple_choice,B,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""A""}",1775122029.4233065,A,B,False
aqua_rat_test_000070,aqua_rat,test,multiple_choice,C,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""C""}",1775122029.4740098,C,C,True
gsm8k_test_000367,gsm8k,test,numeric,19,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":16}",1775122029.5321538,16.0,19.0,False
gsm8k_test_000480,gsm8k,test,numeric,11,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":10}",1775122029.5886605,10.0,11.0,False
chal-506,svamp,test,numeric,57,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":457}",1775122029.6542637,457.0,57.0,False
chal-675,svamp,test,numeric,17,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":15}",1775122029.7101612,15.0,17.0,False
aqua_rat_test_000095,aqua_rat,test,multiple_choice,A,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""D""}",1775122029.7605472,D,A,False
gsm8k_test_000185,gsm8k,test,numeric,30,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":10}",1775122029.8168051,10.0,30.0,False
gsm8k_test_001308,gsm8k,test,numeric,30,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":50}",1775122029.8728743,50.0,30.0,False
aqua_rat_test_000157,aqua_rat,test,multiple_choice,D,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":-10.5}",1775122029.9463356,NONE,D,False
chal-731,svamp,test,numeric,6,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"": ""-3""}",1775122030.0022085,-3.0,6.0,False
chal-947,svamp,test,numeric,14,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"": ""-16""}",1775122030.0670125,-16.0,14.0,False
chal-832,svamp,test,numeric,574664,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":777622}",1775122030.1552413,777622.0,574664.0,False
gsm8k_test_000846,gsm8k,test,numeric,11,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":3}",1775122030.2057526,3.0,11.0,False
aqua_rat_test_000057,aqua_rat,test,multiple_choice,D,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""5""}",1775122030.2561462,NONE,D,False
aqua_rat_test_000039,aqua_rat,test,multiple_choice,A,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""E""}",1775122030.3065894,E,A,False
chal-465,svamp,test,numeric,9,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":9}",1775122030.3548012,9.0,9.0,True
gsm8k_test_001115,gsm8k,test,numeric,5,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":3}",1775122030.4051192,3.0,5.0,False
gsm8k_test_000068,gsm8k,test,numeric,36,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":30}",1775122030.4612749,30.0,36.0,False
chal-965,svamp,test,numeric,2,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":3}",1775122030.5102098,3.0,2.0,False
chal-568,svamp,test,numeric,1,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":10}",1775122030.5671146,10.0,1.0,False
chal-553,svamp,test,numeric,8,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":5}",1775122030.6161118,5.0,8.0,False
chal-204,svamp,test,numeric,127,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":8}",1775122030.6650984,8.0,127.0,False
gsm8k_test_001091,gsm8k,test,numeric,1000,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":300}",1775122030.7293496,300.0,1000.0,False
aqua_rat_test_000164,aqua_rat,test,multiple_choice,C,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""E""}",1775122030.7798629,E,C,False
chal-147,svamp,test,numeric,81,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":36}",1775122030.8359787,36.0,81.0,False
chal-781,svamp,test,numeric,31,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":37}",1775122030.8926713,37.0,31.0,False
aqua_rat_test_000119,aqua_rat,test,multiple_choice,D,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""96""}",1775122030.9487946,NONE,D,False
chal-4,svamp,test,numeric,22,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":22}",1775122031.0053806,22.0,22.0,True
gsm8k_test_000608,gsm8k,test,numeric,8,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":10}",1775122031.0632036,10.0,8.0,False
aqua_rat_test_000149,aqua_rat,test,multiple_choice,D,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""A""}",1775122031.1138575,A,D,False
gsm8k_test_000034,gsm8k,test,numeric,23,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":3}",1775122031.1629906,3.0,23.0,False
chal-513,svamp,test,numeric,20,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":38}",1775122031.2189393,38.0,20.0,False
gsm8k_test_000887,gsm8k,test,numeric,34,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":6}",1775122031.2681851,6.0,34.0,False
aqua_rat_test_000199,aqua_rat,test,multiple_choice,A,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""C""}",1775122031.3169937,C,A,False
gsm8k_test_000796,gsm8k,test,numeric,2880000,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":120000}",1775122031.405704,120000.0,2880000.0,False
aqua_rat_test_000014,aqua_rat,test,multiple_choice,C,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""C""}",1775122031.4547427,C,C,True
aqua_rat_test_000037,aqua_rat,test,multiple_choice,A,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""B""}",1775122031.5051975,B,A,False
chal-657,svamp,test,numeric,1363293,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":907611}",1775122031.5920024,907611.0,1363293.0,False
aqua_rat_test_000076,aqua_rat,test,multiple_choice,E,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""C""}",1775122031.6411848,C,E,False
aqua_rat_test_000022,aqua_rat,test,multiple_choice,E,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""39.86""}",1775122031.720086,NONE,E,False
chal-605,svamp,test,numeric,2673,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":5967}",1775122031.7906752,5967.0,2673.0,False
chal-115,svamp,test,numeric,84,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":306}",1775122031.8542268,306.0,84.0,False
gsm8k_test_000153,gsm8k,test,numeric,48,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":50}",1775122031.910485,50.0,48.0,False
gsm8k_test_000868,gsm8k,test,numeric,15,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":6}",1775122031.9608483,6.0,15.0,False
chal-585,svamp,test,numeric,36,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":96}",1775122032.017642,96.0,36.0,False
gsm8k_test_000811,gsm8k,test,numeric,60,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":3}",1775122032.0680163,3.0,60.0,False
aqua_rat_test_000169,aqua_rat,test,multiple_choice,A,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""B""}",1775122032.11851,B,A,False
chal-866,svamp,test,numeric,109,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":29}",1775122032.1747093,29.0,109.0,False
aqua_rat_test_000015,aqua_rat,test,multiple_choice,A,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""B""}",1775122032.225143,B,A,False
gsm8k_test_000428,gsm8k,test,numeric,26,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":18}",1775122032.2833533,18.0,26.0,False
gsm8k_test_000356,gsm8k,test,numeric,21,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":39}",1775122032.3413923,39.0,21.0,False
aqua_rat_test_000111,aqua_rat,test,multiple_choice,D,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""28""}",1775122032.3993437,NONE,D,False
chal-895,svamp,test,numeric,8066,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":158}",1775122032.4631705,158.0,8066.0,False
aqua_rat_test_000201,aqua_rat,test,multiple_choice,C,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""D""}",1775122032.5114172,D,C,False
chal-828,svamp,test,numeric,527292,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":388}",1775122032.575544,388.0,527292.0,False
aqua_rat_test_000084,aqua_rat,test,multiple_choice,A,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""15""}",1775122032.632113,NONE,A,False
aqua_rat_test_000044,aqua_rat,test,multiple_choice,B,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""D""}",1775122032.6824284,D,B,False
chal-97,svamp,test,numeric,12,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":32}",1775122032.7381976,32.0,12.0,False
chal-7,svamp,test,numeric,3,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":9}",1775122032.7871616,9.0,3.0,False
gsm8k_test_000655,gsm8k,test,numeric,10,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":9}",1775122032.835334,9.0,10.0,False
chal-217,svamp,test,numeric,17,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"": ""17""}",1775122032.898907,17.0,17.0,True
chal-541,svamp,test,numeric,128,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":27}",1775122032.954733,27.0,128.0,False
chal-167,svamp,test,numeric,95,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":57}",1775122033.0114965,57.0,95.0,False
chal-563,svamp,test,numeric,1145,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":585}",1775122033.0750585,585.0,1145.0,False
chal-215,svamp,test,numeric,22,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":6}",1775122033.1234968,6.0,22.0,False
aqua_rat_test_000032,aqua_rat,test,multiple_choice,B,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""1120""}",1775122033.196777,NONE,B,False
aqua_rat_test_000175,aqua_rat,test,multiple_choice,B,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""A""}",1775122033.2468927,A,B,False
chal-434,svamp,test,numeric,51,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":37}",1775122033.3030152,37.0,51.0,False
aqua_rat_test_000171,aqua_rat,test,multiple_choice,E,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""10""}",1775122033.3590245,NONE,E,False
aqua_rat_test_000206,aqua_rat,test,multiple_choice,C,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""150""}",1775122033.424507,NONE,C,False
chal-81,svamp,test,numeric,24,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"": ""-6""}",1775122033.4810522,-6.0,24.0,False
aqua_rat_test_000085,aqua_rat,test,multiple_choice,A,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""20""}",1775122033.5390463,NONE,A,False
chal-136,svamp,test,numeric,80,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":19}",1775122033.594903,19.0,80.0,False
gsm8k_test_000187,gsm8k,test,numeric,106,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":56}",1775122033.6508303,56.0,106.0,False
aqua_rat_test_000034,aqua_rat,test,multiple_choice,B,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""C""}",1775122033.6990337,C,B,False
gsm8k_test_000874,gsm8k,test,numeric,132,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":55}",1775122033.7549355,55.0,132.0,False
gsm8k_test_000828,gsm8k,test,numeric,60,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":50}",1775122033.8117068,50.0,60.0,False
gsm8k_test_000580,gsm8k,test,numeric,500,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":432}",1775122033.8760815,432.0,500.0,False
aqua_rat_test_000152,aqua_rat,test,multiple_choice,C,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""D""}",1775122033.9265227,D,C,False
chal-672,svamp,test,numeric,30,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":20}",1775122033.983098,20.0,30.0,False
aqua_rat_test_000220,aqua_rat,test,multiple_choice,B,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""D""}",1775122034.0340366,D,B,False
chal-559,svamp,test,numeric,150780,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"": ""123""}",1775122034.1064746,123.0,150780.0,False
gsm8k_test_000237,gsm8k,test,numeric,90,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":30}",1775122034.1644094,30.0,90.0,False
gsm8k_test_000238,gsm8k,test,numeric,68,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":35}",1775122034.2214527,35.0,68.0,False
chal-345,svamp,test,numeric,4,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":4}",1775122034.2711017,4.0,4.0,True
chal-433,svamp,test,numeric,2,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":3}",1775122034.3204637,3.0,2.0,False
gsm8k_test_001132,gsm8k,test,numeric,45000,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":37500}",1775122034.4002798,37500.0,45000.0,False
aqua_rat_test_000168,aqua_rat,test,multiple_choice,A,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""2""}",1775122034.4494026,NONE,A,False
chal-972,svamp,test,numeric,1088,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":320}",1775122034.5143106,320.0,1088.0,False
aqua_rat_test_000060,aqua_rat,test,multiple_choice,E,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""E""}",1775122034.5650861,E,E,True
gsm8k_test_000423,gsm8k,test,numeric,8,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":5}",1775122034.6137688,5.0,8.0,False
gsm8k_test_000022,gsm8k,test,numeric,7,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":5}",1775122034.6629493,5.0,7.0,False
aqua_rat_test_000075,aqua_rat,test,multiple_choice,C,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"": ""289""}",1775122034.7364945,NONE,C,False
aqua_rat_test_000184,aqua_rat,test,multiple_choice,D,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":""D""}",1775122034.787358,D,D,True
gsm8k_test_001204,gsm8k,test,numeric,168,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":50}",1775122034.845973,50.0,168.0,False
gsm8k_test_000062,gsm8k,test,numeric,25000,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":5}",1775122034.8968236,5.0,25000.0,False
chal-244,svamp,test,numeric,10,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":3}",1775122034.945274,3.0,10.0,False
chal-867,svamp,test,numeric,146,constrained_json_v1,constrained,Qwen/Qwen2.5-1.5B-Instruct,"{""answer"":56}",1775122035.0017378,56.0,146.0,False
